,tweet_id,text
1508,1239536300417519618,"A change in collision reporting by @OttawaPolice due to #COVID19. 
#ottnews #COVID19Ontario https://t.co/FHkqju48IR"
1509,1239536299926679554,"#COVID19
Is #coronavirus screening website available in #India...?
👇
Verily’s coronavirus screening website goes live: Here’s what it does | Technology News,The Indian Express https://t.co/ouM05qTBB0"
1510,1239536280301703174,#SocialDistancing between two of the nicest people I know. #wjz #COVID19 https://t.co/9OTgnAGQ7W
1511,1239536273678794752,"And the struggle of working from home begins...

#dexterthemustachecat #snugglekitty #sleepykitty #ilovecats #catsofinstagram #catsarethebest #adoptionsaveslives #adoptdontshop #workingfromhome #covid19… https://t.co/PWDjSMGwBW"
1512,1239536258877136897,"Government is taking measures to curb the Corona Virus
#GovNews #COVID19 #CoronaVirusSA https://t.co/ofM9uUWyde"
1513,1239536252426256385,"Business-updates due to COVID-19 (#coronavirus) see link below:

https://t.co/awgrX3w5Nj

#covid19 #workfromhome #remotework #datamobile #datamobileag #simcard #m2msim #iotsim"
1514,1239536244163403776,"Coronavirus 'very worrying' as cases double every three days, France says #France #Coronavirus #COVID2019 #COVID19 #CoronaVirusFrance #CoronavirusOutbreak #COVID  #CoronaVirusUpdates #Corona #COVIDー19 https://t.co/YlxHpVwfwC"
1515,1239536242246791169,"#AFG. #Breaking. Forty eight, including #COVID19 patients and suspects, runaway from #Herat hospital, local officials confirmed to journalists. https://t.co/51Hz4cCUFF"
1516,1239536240086732803,"Optimism is a powerful thing.
#MondayMotivaton #COVID19 #coronavirus #DayTrading #DowJones #StockMarket https://t.co/MXHydibbTh"
1517,1239536233572782080,"Health emergency declared on @AndersenAFBGuam 

WATCH: https://t.co/esgE6f93uI 

#guam #covid19 #coronavirus #news #military #airforce"
1518,1239536222755643392,I think there’s an urgent need to have a movement for Non-Movement.😂#fulllockdown #COVID19 #covid19philippines
1519,1239536215658909696,"Why Social Distancing Is Necessary To Stop Coronavirus Spread #Kalingatv #Coronavirus #StayHome #SocialDistance #Covid19
https://t.co/iDsPsqtlvl"
1520,1239536205869572096,"I'm not trying to flex
 but who you competing with? lol 
.
.
.
#justforfun
.
.
.
#COVID19 #coronavirus #toiletpaper 
#ToiletPaperApocalypse #toiletpapercrisis https://t.co/nieFpibFmZ"
1521,1239536203604656130,"Control the controllable, don't stress over the rest.
.

Stay safe.
.
.
.
.
#corona #covid19 #coronavirus #health #safety #exercise #fitness #nutrition #hygeine #fitness #quarantine #mindset #mindfulness #panicbuying… https://t.co/aSBCG8E3R8"
1522,1239536197770215425,"The week that wasn't- #COVID19 

Full episode- https://t.co/vXMnnJPyR2

#CoronavirusOutbreak #coronovirusindia #TheWeekThatWasnt #TWTW @CNNnews18 https://t.co/P5urJAukRl"
1523,1239536194310017024,#Coronavirus: Morrisons in UK to pay small suppliers immediately https://t.co/V2YzEmQncV #covid19 #SME #Retail
1524,1239536165256073216,Does anybody know UK advice around #WorkExperience and #COVID19? Should workplaces cancel? #CoronaVirus
1525,1239536162219401219,Making the best of it. @mpi_psychiatry #COVID19 #Homeoffice #FlattenTheCurve https://t.co/eBMzUCFlfS
1526,1239536156489838597,@AnnaApp91838450 why is the media going after @realDonaldTrump and #COVID19 while #CrazyBernie and #CreepyJoeBiden are holding white tissues to their old noses? #DemDebate #CNNDebate #CNNFakeNews have these 2 tested?
1527,1239536151653908482,@dbongino The #panic induced #recession  the leftwing has caused will harm far more Americans for far longer than #COVID19 ever could.
1528,1239536120712564736,#Coronavirus is exposing all of the weaknesses in the US health system https://t.co/FWO4remphy #DrEd #EdWardMD #Covid19 #SarsCov2
1529,1239536101389369345,"Staying in and coding away @Plutio_app 😷🙌🏼 

Are you working from how? 👀

#COVID19 #StayTheFuckHome #remotework #digitalnomad #programming #code #designer #SmallBusiness #startup #founder https://t.co/GetMtOrsVf"
1530,1239536100160548865,"Results of the work from home policy
#itsarap
#CoronaVirusUpdates 
#workingfromhome 
#COVID19 
#coronaviruskenya 
#CoronaVirusSA 
#CoronaVirusitaly https://t.co/yaTQjTxNVx"
1531,1239536092862230529,"@gabrielsherman It’s time that #Fox should be held liable for lives lost due to the spread of #coronavirus #covid19 while they spouted their lies. Make them pay for healthcare, ventilators, protective equipment."
1532,1239536091952119810,"Issued by @HFWOdisha 

#CoronaVirusUpdates #CoronaVirus #CoronaOdisha #TheNewsInsight #COVID19 https://t.co/hFTQY2f6BN"
1533,1239536088349319168,"Coping with anxiety and the Coronavirus!

#CoronaVirus
#COVID19 
#GoodieTwoShoesDiaries #MindYourMental #MentalHealthAwareness 
#NYCPublicSchools https://t.co/HQaEkhgCgM"
1534,1239536067235270657,As shared by #Florida’s Volusia County #DaytonaBeach Mayor Henry.  #COVID19 #CoronavirusOutbreak https://t.co/daSU0XMN74
1535,1239536059010203651,There are times and places for taking shots...don’t think global pandemic is one #COVID19 #coronavirus #BeSmart https://t.co/0309aaeCUA
1536,1239536048058834944,Please Stop going to bars &amp; practice #socialdistancing to slow #COVID19 #FirstResponders #Doctors #Nurses would like a ventilator if they need it. If we’re sick we can’t help you. #COVID19US #NationalQuarantine #OldLivesMatter https://t.co/KuZGdgu3nF
1537,1239535988063391750,"Be well, be safe, be kind to each other. 
#HelpEachOther  #care #CareForOthers #COVID19"
1538,1239535984431284225,"#LooseLips Shed Drips

*Shield your mouth when coughing*

#coronavirus #covidontario #covidtoronto #covid19 https://t.co/hOa7bZw6Hh"
1539,1239535981633691649,"All sessions online soon? #COVID19 #Coronavirus 

https://t.co/ju6nwutauB

#Counselling #Counsellor #Psychotherapy #BristolPsychotherapy #BristolTherapy #BristolCounsellor #BristolCounselling #OnlineSupport #OnlineCounselling #OnlineTherapy #Therapy #Monday #MondayMotivation https://t.co/DzrPt4jy9x"
1540,1239535972259221505,Obey the Regulations.  #PresDu30 #COVID19 #DepED
1541,1239535944048525315,"@DonMokgolobotho Yeah, what bothers me more, #ZCC is going on their yearly foot stomping thing at #Moria

#COVID19 gets into #Moria

Then the whole country gets infected all over again (since it seems you can get re-infected)

Our Government CAN do more"
1542,1239535943041908736,I guess #Apple #AppleStore Health app developers didn’t hear about #coronavirus #COVID19 #lockdown https://t.co/ZHCEn057sp
1543,1239535938952474624,That’s all well and good #providing they do say at #home #covid19 https://t.co/XZodqjRmdw
1544,1239535933575303171,"@madgie1941 @rejoin_EU This is too soon. The majority of #Leave #voters (the ones #COVID19 doesn't kill off, that is) need to experience the full impact of #Brexit before their opinion will shift sufficiently to force the #politicians to apply to rejoin, IMO."
1545,1239535888339800064,Live. HE the Minister of Health on COVID19 Pandemic - Stay Home #covid19 #stayhome #social_responsibility https://t.co/j8m9bxqwhI
1546,1239535865766064129,"Stay home, stay safe #autoindustriya #liveandbreathecars #quarantine #covid19 https://t.co/O8VEmRYesP"
1547,1239535863870058501,"Queen Elizabeth moves out of Buckingham Palace
#QueenElizabeth #BuckinghamPalace #WindsorCastle #COVID19 #Covid_19 #COVID2019 #VirusCorona #ChinaCoronaVirus #nCoV2019 #CoronaVirus #COVID19Pandemic #coronapocolypse #CoronaAlert #Corona
https://t.co/A6iyFBZVSG"
1548,1239535863794565120,"Thank you!

#Collaboration
#LetsHelpEachOther
#BeOne
#Telecommunications
#SkyCable
#Cignal
#PLDT
#Smart
#Meralco
#Maynilad
#CoronaVirus
#CoVid19
#COVID19PH https://t.co/Ldzm3L68sA"
1549,1239535846778384385,"#BreakingNews: #Egypt suspends flights from 19 until 31 March as part of efforts to contain #COVID19, Cabinet https://t.co/0iVEXhU97P"
1550,1239535845213908992,#MondayThoughts Social Distancing ~ Stay Safe #COVID19 #doctoradvice https://t.co/JvsRRBmXE7
1551,1239535836686725121,"Agra: Woman who fled hospital tests positive for #coronavirus
#Agra #CoronavirusOutbreak #CoronaVirusUpdates #COVID19 
https://t.co/dnhTPjgQY6"
1552,1239535825769111552,"#COVID19 
#BernieSanders cares about everyone 
#JoeBiden protects #StatusQuo 
#Trump protects #BILLIONAIRE Class 
Don't forget #God says eat seed bearing plants as meat 1915 #JimCrow #RuleOfLaw #ElPaso #TEXAS changed the course of #History for #AmericaFirst food is illegal ~ https://t.co/wQEZ5MrSfA"
1553,1239535819272204288,"We urge all donors to book and keep their appointments to prevent shortages.  #COVID19 #Coronavirus #CdnHealth

READ: https://t.co/NUxXUxz0Wm https://t.co/Aue9aSrBSr"
1554,1239535805217079299,"#Radiology and #radres community, take the lead with regards to the right positioning of CT in #COVID19

What is the added value?"
1555,1239535803887427585,"The elders voted #Brexit.
The elders voted #BorisJohnson. 
#boristhemurderer will kill the elders first.

Seem legit.
The #HungerGames can begin!

#COVID19 #boristhebutcher #UKGoverment #GoodOmens #Il"
1556,1239535802612428800,"The #Chronicle is making their guide to #onlineteaching during the #Covid19 outbreak is available for free. Just click on the link here. 

# #onlineeducation #collegesanduniversities #highereducation #coronavirus

https://t.co/BTCKBw0qEm"
1557,1239535784291688448,"Your Moment of #STEM: 

You can infect others with #COVID19, #Coronavirus, even if you have no visible symptoms. So if you’re feeling healthy, stay home. 

#FlattenTheCurve #MondayMotivaton"
1558,1239535778188996609,"FIGHTING #COVID19 one song at a time!
#NowPlaying #np #Listen #TuneIn #TuneInOrBeTunedOut #unsigned #unsignedartist #indie #indiemusic #twitter #reverbnation #Spotify #instagram #ThankYou #respect #internetradio #popthatrocks #boston #promo #promote #promotion #music #band #love https://t.co/eIoipTiiUR"
1559,1239535770244976641,Certain coworkers are more willing then others to social distance #covidontario #telework #CoronavirusOutbreak #COVID19 #StayHomeSaveLives #Canada https://t.co/ksHvxrh8KP
1560,1239535762611159042,"REI temporarily closes its 162 stores due to the coronavirus.

#REI #coronavirus #COVID19 
https://t.co/pEFw3vRItR"
1561,1239535748627521537,"College Students right now. 
(Going back to the basics.)

#COVID19 #college #zoom https://t.co/LWo1f2cSki"
1562,1239535748551868416,Thanks to our #BCHealth workers taking on #COVID19 !  #bcpoli #cdnpoli https://t.co/NCp7WWYv1f
1563,1239535739756408832,#covid19 affects everyone - so let's make sure we get everyone on board #inclusion #commisaid - good job from  @ifrc @WHO &amp; @UNOCHA https://t.co/K7cVEWnDzq
1564,1239535732097789953,@RogersWireless Will you also eliminate data overage fees on cell phones? #SocialDistancingNow #COVID19 #flatteningthecurve
1565,1239535706277642243,"Morning everyone.
#covidontario #COVID19 #chemtrails https://t.co/uFi7pU9NHn"
1566,1239535688309227520,"How to financially #survive the Coronavirus https://t.co/djIGRuAENX 

#CoronavirusUSA #coronapocolypse #CoronavirusPandemic #COVIDー19 #COVID19 #BusinessContinuity"
1567,1239535685301927937,"⚠️ Coronavirus (Covid-19) public health advice courtesy of the HSE ⚽️
#stayhome #staysafe #covid19 https://t.co/0hIRV6NQD1"
1568,1239535672744013826,Are there enough episodes of Sesame Street to run for 12 hours a day for 8 weeks straight? #COVID19 #solidParenting #itsEducational
1569,1239535658999459841,Take away food still available for our service users today @VinniesSVP #charity #COVID19 #community #homelessness #NewcastleUponTyne #byker #foodbank https://t.co/JIbHjNcotl
1570,1239535648941510656,Important stuff #covidー19uk #coronavirus #COVID19 #WashYourHands #cornoravirusuk #SoapAndWater #hymn #singup https://t.co/ClVpsSovLm
1571,1239535640657694721,#covid19 #coronavirus impact #cryptocurrencies https://t.co/LNfOx7Ma3i
1572,1239535625696677889,"#COVID19 #iostoacasa #StoACasaMiaComeLombardia #COVID_19 #iorestoacasa #stoacasa  #iorestocasa            
Hard times are coming ... tempi duri in arrivo ... https://t.co/C28QwRXhda"
1573,1239535621296676865,"@PMOIndia
Lock down Indian cities.
#coronavirusindia #COVID19 #contagion #SelfIsolation #Quarantine #SocialDistancing #LockDown #StrictRules #URGENT #pandemic #Doitnow #closeborders #metropolis #publictransport #savechildren #sanitize #WearAMask"
1574,1239535619489042432,"#StayHome but stay closely connected 📱💻👍

#staysafe #smartworking #coronavirus #COVID19 https://t.co/L9IiKO0WZp"
1575,1239535585267724295,Because the #USA think there #invincible but there not and a #silent killer like #covid19 they should #wakeup  it’s #REAL https://t.co/NjTJnJOzAT
1576,1239535584399331328,"#Israeli Scientists were working on a #COVID19 Vaccine Prior to the Outbreak!!?
#coronavirus 
https://t.co/rUt9hpxOuy"
1577,1239535580746260485,We’ve largely addressed schools in #Arkansas. We’ve got to think about other institutions as well. #ARpx #Covid19 https://t.co/7mXFUN3eN0
1578,1239535572970024964,$OPK #Coronavirus #COVID19 #Testing Quest and other labs to rush out coronavirus tests next week https://t.co/bnGd21y5WN via @CrainsNewYork
1579,1239535560684863491,"Basic measures to protect yourself from Coronavirus.
#coronavirus #covid19 #pandemic #pakistan #forrun #pakistan https://t.co/HzRmSDCGDg"
1580,1239535559871258625,"How the @jaredkushner CON family is cashing in on #COVID19 @IvankaTrump #CoronavirusOutbreak #StayHomeSaveLives #FlattenTheCurve #mondaythoughts #MondayMorning
https://t.co/fM5haJ1Ekq https://t.co/4Faj7cBbRE https://t.co/vL25ANqiPP"
1581,1239535543257571328,"#US Health Agency Suffers Cyber-Attack During #COVID19 Response: ""#HHS officials assume that it was a hostile foreign actor, but there is no definitive proof at this time"" #Coronavirus  https://t.co/v46Suh5mm1"
1582,1239535538681663488,"#15March #March15 #15Marzo 2020

The last week of #Coronavirus

Variation in the distribution of 2019-NCOV cases from March, 8 to March, 15
maps by WHO

#2019NCOV #COVID19 #COVID2019 #COVID #Coronavirusupdate #coronavirusWHO #Coronavirusitalia #PublicHealth #MapMonday #Maps https://t.co/XtXNcDQaZB"
1583,1239535535426809858,"Trump doesn't know his ass from a hole in the ground, as Mother would say. #QuarantineLife #coronavirus #COVID19 #CoronavirusOutbreak https://t.co/BaqCxdlcrH"
1584,1239535512131682306,Neighbourhood Holdings’ Taylor Little takes on the COVID-19 challenge https://t.co/VIeHlpXsbp #Vancouver #mortgage #coronavirus #COVID19
1585,1239535500081446913,@realDonaldTrump So that I’m clear the #COVID19 is no longer #FakeNews no more than a common cold? #NeverForget What Trump said #VoteBlue
1586,1239535477260267520,Source please? Very disturbing #COVID2019 #COVID19 #StayTheFHome #CoronavirusOutbreak https://t.co/f6dkfQwrsa
1587,1239535431294779392,What a relief that #COVID19 won’t pause #contemporaryart global commerce! #phew 🧐🙄 https://t.co/XdSDRnRGZy
1588,1239535410918895616,"#Japan has the most #HospitalBedsPerCapita in the world with 13.05 beds per 1000 people.  #Italy has 3.18,  #Ireland has 2.96,  #UK has 2.54  #USA has 2.77.   #MondayMorning  #COVID19  #coronavirus  https://t.co/JcxHijnWXC"
1589,1239535397023240198,"Keep updated on the Covid-19 Outbreak: Latest news via #ChamberInt

https://t.co/4f0FTbai4G

#Coronavirus #Covid19 #GlobalTrade https://t.co/MeCPA66fYv"
1590,1239535387812429824,@CNN has suggested during #DemDebate holding #China accountable for #coronavirus #COVID19 in the same time.... https://t.co/YJYm82A9FZ
1591,1239535362848014340,Dingil19!! #Coranatuerkiye #Covid_19 #COVID19 https://t.co/C6sKVAXkH3
1592,1239535354656575489,"My Corona🦠 Attire For Riding The NYC Public Transit🪓🦠🪓
😷👊🏻🦠
#WhillyemThrillwell #DJWhillyem #CoronaVirus #COVID19 #TakingPrecautions #AntiCoronaVirus #ShakeTheDisease #TheManBehindTheMask #Quarantine… https://t.co/V07vptCExX"
1593,1239535343042469900,Somebody sneezed... #COVID19 #SpringBreak #SouthBeach #QuarantineLife #StayHomeStupid https://t.co/dymdQuKTVI
1594,1239535341683593219,"#Covid19 Update: Our eyes on Mars: How Curiosity sees the Red Planet https://t.co/Go9aYWdNzu

#telecom #business #livecoverage #coronavirus"
1595,1239535335102730241,"Mr. DeMille, I’m ready for my social distancing.#cecilbdemille #sunsetbulevard #COVID19 #SocialDistancing #movies https://t.co/eBv6sD2KLU"
1596,1239535333005557760,"We're Not At the Bottom Just Yet!

#coronavirus #covid19 #covidー19 #markets #stocks #stockmarket #trading #investing #economy https://t.co/bxey0RytRB"
1597,1239535330363129856,"Do not delay in seeking medical attention when you notice any of these symptoms.

#COVID19 #OrangeGroup #OrangeDrugs https://t.co/6CA5RVfxVa"
1598,1239535324654645248,How does #COVIDー19 react to #CBD?  I’m no scientist but how hard is it to put #CBD in a pretri dish along with #COVID19 &amp; come back in 24 hrs to see if the virus has spread or not. Ask me about #CBD. #cbdoil #coronavirus #pandemic https://t.co/J5MPvVVuoo
1599,1239535310750523402,"Meanwhile in Quarantine in Germany...

#COVID19 #COVID1de #coronavirus #QuarantineLife https://t.co/xFPyzYiBQW"
1600,1239535298180026371,Forced sellers and other distractions - https://t.co/2CeyU2mf9n - #TAM #Zeus @TattonIM #assetmanagement #IFAsupport #COVID19 #equitymarkets
1601,1239535275849781251,A good picture of who is vunerable.  #Coronavirus #covid19 #coronavirusIreland #SocialDistancing https://t.co/dz8NZVrVf1
1602,1239535267121451008,"Reduce Your Risk of Corona Virus Infection ~
.
.
.
.
#COVID19 #CORONAVIRUS #CORONA #SafetyMeasures #Infection #Washyourhands #wearmask #donottouch #risk #Fever #cough #China #IndiaFightsCorona #QuarantineLife #Section144 https://t.co/Srw8EYlJI6"
1603,1239535264407654402,Always the darkest before the dawn~ agree @drnikitadesai #FlattenTheCurve #COVID19 #PCCM https://t.co/FdKTaXWI5r
1604,1239535201124061184,"Who is at work and who is teleworking?

#teleworking #coronavirus #CoronavirusOutbreak #CoronaVirusUpdates #Corona #CoronavirusUSA #SocialDistancing #COVID19"
1605,1239535197764358146,#cybersecurity #infosec #COVID19     VIA @business    U.S. Health Agency Suffers Cyber-Attack During Covid-19 Response👇    @chuckdbrooks @mclynd @DrJDrooghaag @todddlyle @psalvitti @mdkail @digitalcloudgal @fogle_shane @TmanSpeaks @gvalan @JBarbosaPR https://t.co/BCjBjKhkq3
1606,1239535183457648640,And another one from national public health experts #StayHomeSavesLives #socialdistancing #COVID19 @NicholsonForNJ https://t.co/qIcaSseFOD
1607,1239535174452420610,Checking on the #pedpc #hapc folks. How are y’all doing amidst #COVID19? How has your service delivery changed or what prep are you doing to adjust? I’m feeling pretty unsettled right now.
1608,1239535168232325120,"#covidー19uk #covid19 #edchat #newteacheradvice 
If you are teaching high school poetry this week, here is a link to my #googleslides presentation that has a lot of weird writing topics :-). feel free to use https://t.co/r85btXdlnA"
1609,1239535145562112004,@guardian #Trump's version of #sanitizer hoarding during #COVID19... Good for Germany for shutting him down (so far).
1610,1239535122891837440,"We will do everything necessary to protect our workforce. Together we will mitigate and #FlattenTheCurve 

#covid19
#covid19novascotia"
1611,1239535120245305344,"#Hollywood #Movies #BoxOffice #Coronavirus #REST 
Woke Hollywood Done | Time To Focus On The Actual Fans! 
#COVID19 #GlobalPandemic #HollyWoodRest https://t.co/wa8H4bFaZk"
1612,1239535119792250880,The Progressive Pulse - NC Policy Watch https://t.co/eIIJSxeoe7 #NCPol #Covid19 #coronavirusupdate
1613,1239535119582613509,"@dunnesstores mayhem in #Ballina shop, more than 100 people and lots of kids, no #socialdistancing, your #staff are at SERIOUS Risk! TIME TO ACT! 
#COVID19 #StopPanicBuying #StayAtHome #covidkillsover70s"
1614,1239535099210678277,"Can't relate to #WorkFromHome. 🤷

#coronavirus
#covid19 https://t.co/XzBHxlOtIu"
1615,1239535074263150592,We are up and running for all your #laundry pick up and #delivery needs #BROOKLYN #parkslope #QuarantineLife #COVID19 #coronavirus #SelfQuarantine #windsorterrace
1616,1239535019179335681,"People are really trying to use COVID-19 to justify racism and I might just blow a gasket.

#racism #xenophobia #covid19"
1617,1239535011856089090,.@realDonaldTrump has handled the #COVID19 #coronavirus outbreak better than Obama did with the #SwineFlu. ❤️💪🏽🇺🇸 #MAGA
1618,1239534967606124545,Thank you @UberEats for stepping up to assist #Florida #restaurants #FeedingFirstResponders #NoDeliveryFee #COVID19 https://t.co/rT6IIeCx2B
1619,1239534964447694848,"This time, I agree... #PrayForPhilippines #PrayTogether 

#CoronavirusOutbreak #COVID19 #COVIDー19 #coronavirus https://t.co/tUjXMn0gNd"
1620,1239534943039934465,"#Georgia #Coronavirus/#COVID19 Patient Isolated At #StatePark #Quarantine Site Sent Home=&gt;#Canton Sun Mar15
JoeyCamp/ex GA #NationalGuardsmen
Cook Canton #WaffleHouse before ill
Symptoms Mar5/Isolate Mar10
NoSymptoms 1 Week/“Cured”
https://t.co/Ymg4NeZdhR
4/#COVID19US #COVID19GA"
1621,1239534921934348288,"#Coronavirus infections outside China pass 87,000. Case numbers in #China stand at 80,860.

#COVID19"
1622,1239534920374145030,"But Restaurant #QUEUES are such a pain, so are you sure about that, or does #DumbassNunes have a point!

#COVID19 https://t.co/xtpEVW6YSA"
1623,1239534912581054464,"#Cuba may receive stranded UK cruise ship #MSBraemar, with 5 #COVID19 on board among 682 &amp; 381 crew. ⁦@InfomedCuba⁩ Multiple cruise ships are left stranded as coronavirus cases increase - KESQ https://t.co/Xq3DDCk31v"
1624,1239534909565403136,You’re stronger than you think! #QuarantineLife #COVID19 #CoronavirusOutbreak #life #family
1625,1239534898408538115,PSA time! Do NOT mix the following when disinfecting #COVID19 #LockdownCanada #covidontario Be safe! https://t.co/BBkVcRRv0p
1626,1239534891504734208,120 confirmed cases of #COVID19 in #Pakistan #coronavirusinpakistan
1627,1239534878506602497,"Listen to Arnold.

#StayTheFHome #QuarantineLife #coronavirus #COVID19 #MondayMood #MondayVibes #mondaythoughts #MondayMorning https://t.co/evCLryBRTz"
1628,1239534877634109446,"Personal accounts from individuals living in #China, #Japan, #SouthKorea, #Singapore and #Vietnam through #COVID19 experiences. ttps://youtu.be/Rv_KdL4wXV4"
1629,1239534849880477696,"@NewDay But Restaurant #QUEUES are such a pain, so are you sure about that, or does #DumbassNunes have a point!

#COVID19"
1630,1239534844599812104,"#Trumpcrimefamily #coronavirus #COVID19 
LYING CROOKED #Trump 

The cult will reflexively yell fake news but ALL the following ""Trump flaws"" are TRU as stated by the USA Today Editorial Board in 2016 when they WARNED about the dangers of electing #Trump https://t.co/ctA2WrVXZS https://t.co/eziNDtEC3E"
1631,1239534807299887107,"A strange world.
#teletreball quan no era habitual.
#teletrabajo #telework
#WorkFromHome #coronavirus 
#cosesdiferents #aixíanem
#EmQuedoACasa #quedatacasa
#MeQuedoEnCasa #confinementtotal 
#COVID19 #COVID2019 
#avuiséclaramentquiestimo 
#foreverlove https://t.co/qCyNzIJXhI"
1632,1239534802673508352,Oklahoma State announces changes to Stillwater campus  #coronavirus #travelinsurance #SocialDistancing #Covid19 #okstate https://t.co/Gv77fl3beT https://t.co/5j6WnC4mwb
1633,1239534778996719617,It's a backdoor pandemic. https://t.co/G7fgKHRwTd #toiletpaper #ToiletPaperPanic #toiletpapercrisis #ToiletPaperApocalypse #TPShortage2020 #pandemic #Coronavirus #covid19 #hoarding
1634,1239534745379319813,Day 1 of working from home got me like #wfhlife #COVID19 #dogsoftwitter https://t.co/EgvQoZCS8u
1635,1239534735300472836,"Two things we want you to avoid today 🧼 💰 

#SmartSavings #pennysmartcommunity #donttouchyourface #Coronavirus #Covid19 https://t.co/LG9wZAx9or"
1636,1239534731840163842,"#COVID19 positive number jumped to ""104"" in #Sindh on Monday, @SindhCMHouse
15 more people from #Taftan and one from #KARACHI have tested positive. 
#CoronavirusUpdates 
#CoronavirusPandemic #CoronavirusOutbreak

@SindhHealthDpt 
@NajmiFactor @hareemfariz @DrSeemasaeed @niazalij"
1637,1239534708247027712,Sara to INC: Follow quarantine guidelines or else - https://t.co/f080edpEHh #INC #SaraDuterte #COVID19
1638,1239534707622252545,"Info about meal sites for RI children 
#COVID19 #schoolclosure #schoolmeals

https://t.co/rs7YEf3rg0"
1639,1239534701850705920,Thankyou to all Healthcare Practitioners! #COVID19 #Covid19Walkout #covidー19uk #COVID19PH #StayTheFHome #StayHome #StayAtHome https://t.co/F35WjKkk4o
1640,1239534699623653377,Somali health minister has confirmed the first case of #COVID19 #Somalia #Africa https://t.co/CI40Jswgyk
1641,1239534698331869185,"Contains music. MUTE.

[LIVE] Coronavirus Pandemic: Real Time Counter, World Map, News
https://t.co/BPMtqqFFw3

#coronavirus #COVID19 #tFv"
1642,1239534688315768843,In times of #COVID19 and #SocialDistancing there is no better activity than #solocycling 2020 is definitely a year We won’t easily forget! https://t.co/FjHVY9eyPn
1643,1239534675997143041,"In the midst of #coronavirus and #nursinghome visitor restrictions, family #caregivers are understandably concerned. Join me tonight at 8:00 pm EST on Facebook Live for an informative discussion and important tips. https://t.co/kynNvvSCnF #navigatornuggets #yourgpsdoc #covid19 https://t.co/508tjo9zuU"
1644,1239534669231730692,Amazing!! #PolloLoco #QuarantineLife #COVID19 https://t.co/JF4xfZjjiE
1645,1239534667109486595,Love this! #onlinelearning #distancelearning #COVID19 #edchat https://t.co/LPlIgX0LS7
1646,1239534664722845697,#Touching in #Corona #COVID19 Age https://t.co/5Y6xKzdqiU
1647,1239534654098755591,"#COVIDー19 testing human relation &amp; family bonds to its limit.💔

#COVID19 #coronavirus #CoronavirusOutbreak #Maroc https://t.co/4m12MQCIjQ"
1648,1239534642644074496,Coronavirus (COVID-19) - Class updates - https://t.co/RkL5UGz3x1 #classcancelled #shutdown #coronavirus #covid19 #vibrantawakenings #noclass #bronx #classessuspended #shapeupnyc #bewell #stayhealthy https://t.co/npRQeL8khQ
1649,1239534635299876864,"With an impending increase in desk time due to #COVID19, making sure to consider my #MentalHealth. #runDSM  https://t.co/Q02nPsy8ek"
1650,1239534622549180416,"Will #covid19 open way for a new #patriotact at a global level? You know #GDPR is ""flexible"" in situations as the present one?"
1651,1239534622326784000,"Read here our statement on COVID-19

#sealpac #covid19 #coronavirus #packaging #foodindustry https://t.co/cKmJampqXD"
1652,1239534618442969088,"One word to this landlord 👌👌👌
Retweet 🙏🙏🙏🙏
#coronaviruskenya 
#CoronaVirusSA 
#StayHome 
#COVID19 https://t.co/cmWH5IiY9q"
1653,1239534607927738368,Frightening thread #CoronaOutbreak #coronavirus #COVID19 #Covid_19 #cdc #COVID2019 #CoronaVirusUpdate #CoronavirusPandemic #georgia @GovKemp @CDCDirector @WHO #StayTheFHome #StayHome https://t.co/CgKm8woxaD
1654,1239534603045609472,Sobering reality check from one of the world’s leading authorities on diseases. #coronavirus #COVID19 #pandemic https://t.co/BC87KNB6VS
1655,1239534575262433281,#Ashwagandha can help you to save from #coronavirus (#COVID19 ). It helps to increase stamina &amp; boost your immunity system.  If you are looking for #ashwagandhapowder in #wholesale please send your query at info@ambeorganic.com or call - +91 9560055592 https://t.co/quyqJHxJId
1656,1239534560578162688,"Global climate change is an even bigger threat to humanity than COVID19.

#COVID19 
#ClimateCrisis 
#ClimateChange"
1657,1239534554773434368,"Kisii University closed indefinitely
#coronaviruskenya
#Kenya
#COVID19
#MainaAndKingangi
#kisiiuniversity https://t.co/BfmZgQLJbN"
1658,1239534537174106113,"Stena Line announces 950 planned job redundancies in Sweden
https://t.co/sTiRKpAwMi #StenaLine #Sweden #Coronavirus #COVID19 https://t.co/oqbDTV7phE"
1659,1239534529196498944,#HighRiskCovid19 #CoronavirusOutbreak #panicshopping #ChinaVirus #WuhanVirus #COVID19 #Covid19Walkout https://t.co/nSMkOqak9o Where’s our COMMON SENSE? #TimeToPrepare #TimeToReflect
1660,1239534518920347648,"Great article demonstrating how social distancing works

#cdnpoli #bcpoli #WuhanVirus #COVID19 https://t.co/4uuTQxWGv2"
1661,1239534497420283904,"Sneak Peak from tonight's episode.

#UpcomingTrack #Coronavirus #COVID19 #StaySafe #StayHealthy #TSFC #TMKOC #TSFCfanclub 

@dilipjoshie @GcsSodhi @moonstar4u https://t.co/HepBUvRLFS"
1662,1239534477724000256,"In the valley of death, they sing to fear no evil  
https://t.co/tKE79oIee4 #coronavirus #COVID19 #Italy https://t.co/asLohb7Hgb"
